Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
2003-09-21,La Coruna,Albacete,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
2003-09-28,Albacete,Mallorca,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
2003-10-05,Murcia,Albacete,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2003-10-18,Albacete,Sociedad,3,1,H,0.0,0.0,D,,,,,,,,,,,,,
2003-10-26,Betis,Albacete,3,2,H,2.0,1.0,H,,,,,,,,,,,,,
2003-10-29,Albacete,Villarreal,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
2003-11-02,Valladolid,Albacete,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
2003-11-09,Albacete,Malaga,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2003-11-23,Real Madrid,Albacete,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
2003-11-30,Albacete,Espanol,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
2003-12-03,Celta,Albacete,2,2,D,1.0,1.0,D,,,,,,,,,,,,,
2003-12-07,Albacete,Santander,4,0,H,1.0,0.0,H,,,,,,,,,,,,,
2003-12-14,Zaragoza,Albacete,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2003-12-21,Albacete,Ath Bilbao,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
2004-01-04,Sevilla,Albacete,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-01-10,Albacete,Valencia,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
2004-01-18,Osasuna,Albacete,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
2004-01-24,Albacete,Ath Madrid,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
2004-02-01,Barcelona,Albacete,5,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-02-08,Albacete,La Coruna,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
2004-02-15,Mallorca,Albacete,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2004-02-22,Albacete,Murcia,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-02-29,Sociedad,Albacete,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2004-03-07,Albacete,Betis,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-03-14,Villarreal,Albacete,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
2004-03-21,Albacete,Valladolid,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-03-28,Malaga,Albacete,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
2004-04-03,Albacete,Real Madrid,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
2004-04-11,Espanol,Albacete,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
2004-04-18,Albacete,Celta,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
2004-04-25,Santander,Albacete,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
2004-05-02,Albacete,Zaragoza,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
2004-05-09,Ath Bilbao,Albacete,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2004-05-16,Albacete,Sevilla,1,4,A,0.0,1.0,A,,,,,,,,,,,,,
2004-05-23,Valencia,Albacete,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2004-08-29,Sevilla,Albacete,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2004-09-12,Albacete,Ath Madrid,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
2004-09-19,Zaragoza,Albacete,4,3,H,1.0,2.0,A,,,,,,,,,,,,,
2004-09-22,Albacete,Mallorca,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2004-09-26,Numancia,Albacete,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2004-10-03,Albacete,Espanol,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2004-10-17,Osasuna,Albacete,3,2,H,2.0,1.0,H,,,,,,,,,,,,,
2004-10-24,Albacete,Ath Bilbao,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-10-31,La Coruna,Albacete,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2004-11-06,Albacete,Betis,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2004-11-14,Real Madrid,Albacete,6,1,H,3.0,1.0,H,,,,,,,,,,,,,
2004-11-21,Albacete,Getafe,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2004-11-28,Malaga,Albacete,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
2004-12-04,Albacete,Valencia,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2004-12-11,Albacete,Barcelona,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
2004-12-18,Levante,Albacete,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
2004-12-22,Albacete,Villarreal,2,2,D,1.0,2.0,A,,,,,,,,,,,,,
2005-01-09,Sociedad,Albacete,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
2005-01-16,Albacete,Santander,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2005-01-23,Albacete,Sevilla,0,2,A,0.0,2.0,A,,,,,,,,,,,,,
2005-01-29,Ath Madrid,Albacete,3,1,H,3.0,1.0,H,,,,,,,,,,,,,
2005-02-06,Albacete,Zaragoza,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
2005-02-13,Mallorca,Albacete,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
2005-02-20,Albacete,Numancia,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
2005-02-26,Espanol,Albacete,2,1,H,2.0,0.0,H,,,,,,,,,,,,,
2005-03-02,Albacete,Osasuna,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2005-03-06,Ath Bilbao,Albacete,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
2005-03-13,Albacete,La Coruna,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
2005-03-19,Betis,Albacete,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
2005-04-03,Albacete,Real Madrid,1,2,A,1.0,2.0,A,,,,,,,,,,,,,
2005-04-10,Getafe,Albacete,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2005-04-17,Albacete,Malaga,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
2005-04-24,Valencia,Albacete,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
2005-05-01,Barcelona,Albacete,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
2005-05-08,Albacete,Levante,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
2005-05-15,Villarreal,Albacete,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2005-05-22,Albacete,Sociedad,2,2,D,2.0,0.0,H,,,,,,,,,,,,,
2005-05-29,Santander,Albacete,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
